"INS_INF","INFORMANTE","RESPONSAVEL_BP","COLETOR","NM_INFORMANTE","INSUMO","NM_INSUMO","CARACT_INSUMO","MARCA","PAIS","REGIAO","UF","MUNICIPIO","COTACAO","SAZONALIDADE","TIPO_ESTABELECIMENTO","TP_PRECO","PERIODICIDADE","JOB_UTILIZADO","ITEM_UTILIZADO","DATA_PRECO","PRECO"
1530570,90342,ANAPE,ISAGA,HORTIGIL HORTIFRUTI S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M7,ALIVAR,"9969",2023-03-07 00:00:00.000,9.99
1530570,90342,ANAPE,ISAGA,HORTIGIL HORTIFRUTI S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M7,ALIVAR,"9969",2023-01-27 00:00:00.000,11.99
1530570,90342,ANAPE,ISAGA,HORTIGIL HORTIFRUTI S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M7,ALIVAR,"9969",2022-11-07 00:00:00.000,7.79
1530570,90342,ANAPE,ISAGA,HORTIGIL HORTIFRUTI S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M7,ALIVAR,"9969",2022-10-27 00:00:00.000,6.99
1530570,90342,ANAPE,MOCOE,HORTIGIL HORTIFRUTI S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M7,ALIVAR,"9969",2022-07-17 00:00:00.000,6.99
1530570,90342,ANAPE,MOCOE,HORTIGIL HORTIFRUTI S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M7,ALIVAR,"9969",2022-05-17 00:00:00.000,11.99
1530570,90342,ANAPE,MOCOE,HORTIGIL HORTIFRUTI S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M7,ALIVAR,"9969",2022-04-27 00:00:00.000,11.99
1530570,90342,ANAPE,MOCOE,HORTIGIL HORTIFRUTI S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M7,ALIVAR,"9969",2022-04-07 00:00:00.000,10.99
1530570,90342,ANAPE,MOCOE,HORTIGIL HORTIFRUTI S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M7,ALIVAR,"9969",2022-03-07 00:00:00.000,10.99
1529894,90257,CHEGO,CHEGO,ZEROFRUTI BANGU HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2023-11-18 00:00:00.000,6.99
1529894,90257,CHEGO,ANAPE,ZEROFRUTI BANGU HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2023-06-18 00:00:00.000,8.99
1529894,90257,CHEGO,ANAPE,ZEROFRUTI BANGU HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2023-06-28 00:00:00.000,6.99
1529894,90257,CHEGO,ANAPE,ZEROFRUTI BANGU HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2023-03-08 00:00:00.000,7.99
1529894,90257,CHEGO,ANAPE,ZEROFRUTI BANGU HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2023-01-18 00:00:00.000,8.99
1529894,90257,CHEGO,ANAPE,ZEROFRUTI BANGU HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-11-28 00:00:00.000,5.99
1529894,90257,CHEGO,ANAPE,ZEROFRUTI BANGU HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-10-18 00:00:00.000,7.99
1529894,90257,CHEGO,ANAPE,ZEROFRUTI BANGU HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-09-28 00:00:00.000,3.99
1529894,90257,CHEGO,ANAPE,ZEROFRUTI BANGU HORTIFRUTI LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-09-08 00:00:00.000,4.99
1529499,90253,ISAGA,ISAGA,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2023-08-08 00:00:00.000,6.98
1529499,90253,ISAGA,ISAGA,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2023-02-08 00:00:00.000,7.99
1529499,90253,ISAGA,ISAGA,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-12-08 00:00:00.000,7.98
1529499,90253,ISAGA,ISAGA,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-11-18 00:00:00.000,7.98
1529499,90253,ISAGA,ISAGA,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-10-28 00:00:00.000,5.99
1529499,90253,ISAGA,ISAGA,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-10-08 00:00:00.000,6.98
1529499,90253,ISAGA,JEMON,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-07-18 00:00:00.000,4.99
1529499,90253,ISAGA,JEMON,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-06-18 00:00:00.000,7.95
1529499,90253,ISAGA,JEMON,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-02-18 00:00:00.000,6.99
1529499,90253,ISAGA,JEMON,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2022-02-08 00:00:00.000,6.99
1529499,90253,ISAGA,JEMON,HORTIFRUTI CENTRAL DE IRAJA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M8,ALIVAR,"9969",2021-11-18 00:00:00.000,7.98
1529470,90252,CHEGO,CHEGO,INTERCONTINENTAL COMERCIO DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,ALIVAR,"9969",2023-10-28 00:00:00.000,6.95
1529470,90252,CHEGO,ANAPE,INTERCONTINENTAL COMERCIO DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,ALIVAR,"9969",2023-08-08 00:00:00.000,7.99
1529470,90252,CHEGO,ANAPE,INTERCONTINENTAL COMERCIO DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,ALIVAR,"9969",2023-06-08 00:00:00.000,7.99
1529470,90252,CHEGO,ANAPE,INTERCONTINENTAL COMERCIO DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,ALIVAR,"9969",2023-06-28 00:00:00.000,7.99
1529470,90252,CHEGO,ANAPE,INTERCONTINENTAL COMERCIO DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,ALIVAR,"9969",2022-10-18 00:00:00.000,7.99
1529470,90252,CHEGO,ANAPE,INTERCONTINENTAL COMERCIO DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,ALIVAR,"9969",2022-10-08 00:00:00.000,6.99
1529470,90252,CHEGO,JEMON,INTERCONTINENTAL COMERCIO DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,ALIVAR,"9969",2022-07-08 00:00:00.000,7.99
1529470,90252,CHEGO,JEMON,INTERCONTINENTAL COMERCIO DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,ALIVAR,"9969",2022-06-28 00:00:00.000,7.99
1529470,90252,CHEGO,JEMON,INTERCONTINENTAL COMERCIO DE ALIMENTOS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,ALIVAR,"9969",2022-06-08 00:00:00.000,9.99
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371011",2023-08-30 00:00:00.000,7.98
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,ALIVAR,"9969",2023-07-30 00:00:00.000,6.53
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,ALIVAR,"9969",2023-06-20 00:00:00.000,9.33
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371011",2023-04-30 00:00:00.000,9.33
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371011",2023-03-10 00:00:00.000,9.33
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371011",2022-09-20 00:00:00.000,4.99
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,ALIVAR,"9969",2022-08-30 00:00:00.000,4.66
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371011",2022-06-10 00:00:00.000,8.75
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,ALIVAR,"9969",2022-03-10 00:00:00.000,9.79
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371011",2022-01-30 00:00:00.000,6.58
1235516,58098,PESQ2,ALCOF,CASAS GUANABARA COMESTIVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371011",2021-11-10 00:00:00.000,8.65
1022197,61534,ALCOF,ALCOF,HORTIFRUTI TERRA NOVA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M0,IPC,"110371011",2023-10-20 00:00:00.000,7.99
1022197,61534,ALCOF,ALCOF,HORTIFRUTI TERRA NOVA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M0,IPC,"110371011",2023-10-30 00:00:00.000,8.99
1022197,61534,ALCOF,ALCOF,HORTIFRUTI TERRA NOVA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M0,ALIVAR,"9969",2023-10-30 00:00:00.000,8.99
1022197,61534,ALCOF,ALCOF,HORTIFRUTI TERRA NOVA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M0,ALIVAR,"9969",2023-03-10 00:00:00.000,7.99
1022197,61534,ALCOF,ALCOF,HORTIFRUTI TERRA NOVA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M0,IPC,"110371011",2022-12-10 00:00:00.000,6.99
1022197,61534,ALCOF,ALCOF,HORTIFRUTI TERRA NOVA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M0,IPC,"110371011",2022-10-10 00:00:00.000,5.99
1022197,61534,ALCOF,ALCOF,HORTIFRUTI TERRA NOVA LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M0,ALIVAR,"9969",2021-11-10 00:00:00.000,8.4
704390,42640,SYCAR,CHEGO,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2023-10-22 00:00:00.000,10.99
704390,42640,SYCAR,CHEGO,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2023-10-02 00:00:00.000,10.99
704390,42640,SYCAR,CHEGO,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2023-09-12 00:00:00.000,10.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2023-07-22 00:00:00.000,10.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2023-07-22 00:00:00.000,10.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2023-06-02 00:00:00.000,9.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2023-06-02 00:00:00.000,9.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2023-04-22 00:00:00.000,10.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2023-04-12 00:00:00.000,10.49
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2023-03-02 00:00:00.000,7.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2023-03-02 00:00:00.000,7.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2023-01-02 00:00:00.000,10.97
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2023-01-02 00:00:00.000,10.97
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2022-12-22 00:00:00.000,10.98
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2022-11-12 00:00:00.000,8.98
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2022-11-02 00:00:00.000,7.67
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2022-10-22 00:00:00.000,8.49
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2022-08-12 00:00:00.000,6.49
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2022-08-12 00:00:00.000,6.49
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2022-06-12 00:00:00.000,9.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2022-05-12 00:00:00.000,8.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2022-05-22 00:00:00.000,8.95
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2022-04-22 00:00:00.000,11.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,ALIVAR,"9969",2022-04-12 00:00:00.000,11.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2022-03-02 00:00:00.000,8.99
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2021-12-22 00:00:00.000,7.22
704390,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,"110371011",2021-11-22 00:00:00.000,8.99
714731,43251,SYCAR,SYCAR,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2023-11-27 00:00:00.000,7.99
714731,43251,SYCAR,SYCAR,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371011",2023-08-27 00:00:00.000,10.98
714731,43251,SYCAR,SYCAR,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371011",2023-07-17 00:00:00.000,10.99
714731,43251,SYCAR,SYCAR,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2023-07-17 00:00:00.000,10.99
714731,43251,SYCAR,SYCAR,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2023-06-27 00:00:00.000,10.49
714731,43251,SYCAR,ANAPE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2023-04-27 00:00:00.000,9.99
714731,43251,SYCAR,CHEGO,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371011",2023-01-07 00:00:00.000,10.99
714731,43251,SYCAR,ANAPE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2023-01-27 00:00:00.000,10.99
714731,43251,SYCAR,CHEGO,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371011",2022-11-27 00:00:00.000,9.99
714731,43251,SYCAR,SYCAR,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2022-10-07 00:00:00.000,6.49
714731,43251,SYCAR,ANAPE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371011",2022-09-07 00:00:00.000,6.49
714731,43251,SYCAR,MOCOE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2022-08-17 00:00:00.000,4.98
714731,43251,SYCAR,MOCOE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2022-07-07 00:00:00.000,7.99
714731,43251,SYCAR,MOCOE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2022-05-17 00:00:00.000,9.99
714731,43251,SYCAR,MOCOE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2022-05-27 00:00:00.000,7.99
714731,43251,SYCAR,MOCOE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2022-03-07 00:00:00.000,9.48
714731,43251,SYCAR,MOCOE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371011",2022-02-07 00:00:00.000,8.48
714731,43251,SYCAR,MOCOE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2022-02-27 00:00:00.000,9.99
